Date,Region,Type,Price,Volume
2015-11,Philadelphia,organic,1.738,3.6149480000000005
2017-02,RaleighGreensboro,organic,1.605,9.22871
2017-03,Jacksonville,conventional,1.5725000000000002,142.24863749999997
2018-02,Tampa,conventional,1.1524999999999999,587.5672925
2017-08,SouthCarolina,organic,1.8575,13.644885
2015-01,Boise,organic,1.5849999999999997,2.0080674999999997
2016-10,MiamiFtLauderdale,conventional,1.488,465.77442199999996
2018-01,Nashville,organic,1.615,7.619067499999999
2016-01,GrandRapids,conventional,1.042,207.014696
2015-02,West,conventional,0.9149999999999999,6319.610477500001
2017-11,Midsouth,conventional,1.31,2543.7930925
2016-06,Seattle,conventional,0.9674999999999999,712.2361625
2015-08,Sacramento,conventional,1.294,400.740046
2016-11,NorthernNewEngland,conventional,1.4374999999999998,272.39676000000003
2015-01,GrandRapids,conventional,1.06,184.65454
2016-11,Boston,organic,1.7625,10.122635
2015-03,Indianapolis,conventional,1.122,158.465768
2017-08,Louisville,organic,1.79,3.2606550000000003
2016-01,Charlotte,conventional,0.952,205.81075
2016-06,California,organic,1.5325,194.1619125
2016-04,Tampa,organic,1.405,5.1290875
2015-11,Louisville,organic,1.6440000000000001,1.2556979999999998
2016-12,Tampa,conventional,1.01,412.223325
2016-04,NorthernNewEngland,conventional,1.0550000000000002,431.65858499999996
2016-11,WestTexNewMexico,organic,1.7674999999999998,11.00589
2015-03,Orlando,organic,1.786,2.917794
2017-08,Boise,conventional,1.43,81.5652475
2016-01,HarrisburgScranton,conventional,1.116,249.299144
2017-06,Orlando,organic,2.1,6.81126
2017-01,Jacksonville,organic,1.274,4.195904
2017-10,Boston,organic,1.636,32.71296999999999
2017-05,RaleighGreensboro,conventional,1.365,329.4417675
2016-01,NorthernNewEngland,conventional,1.084,443.53193600000003
2016-05,Orlando,conventional,0.932,481.39931400000006
2015-02,NorthernNewEngland,conventional,1.0825,332.33040500000004
2017-09,MiamiFtLauderdale,conventional,1.8900000000000001,411.4228825
2015-04,Albany,conventional,1.175,48.59415250000001
2016-06,MiamiFtLauderdale,organic,1.3175,4.8498575
2018-01,LosAngeles,conventional,1.1375,2670.43931
2017-01,GreatLakes,conventional,0.976,4136.225494
2018-01,Denver,organic,1.4925,33.4662825
2016-11,Roanoke,conventional,1.3599999999999999,96.07449749999999
2016-03,Northeast,conventional,1.17,4503.659207500001
2018-01,Chicago,conventional,1.48,876.1888825000001
2015-11,Columbus,organic,1.462,3.70338
2016-04,Sacramento,organic,2.01,8.324457500000001
2017-12,Plains,organic,1.698,55.160486
2015-07,SanDiego,conventional,1.1,508.9808625
2018-03,California,organic,1.6500000000000001,217.25169250000002
2015-05,Orlando,conventional,1.14,330.78082
2017-05,Albany,conventional,1.6049999999999998,111.5174725
2015-12,Atlanta,organic,1.7475,3.7949499999999996
2018-02,PhoenixTucson,organic,1.54,17.7395075
2017-12,Columbus,conventional,0.9960000000000001,173.769756
2015-05,Columbus,conventional,1.0400000000000003,167.18354600000004
2015-09,Southeast,conventional,1.0625,3011.9596875
2016-11,PhoenixTucson,conventional,0.84,944.8608049999999
2015-12,WestTexNewMexico,conventional,0.7650000000000001,673.89087
2015-03,SouthCentral,organic,1.39,66.944182
2015-10,RichmondNorfolk,organic,1.5699999999999998,4.7682325
2017-12,HartfordSpringfield,conventional,1.4099999999999997,275.563732
2015-03,Chicago,organic,1.682,15.002086000000002
2015-07,Atlanta,conventional,1.0499999999999998,491.06448750000004
2015-11,Houston,conventional,0.752,937.3492619999998
2017-11,NewYork,organic,2.0475,69.3591525
2017-06,West,organic,1.6800000000000002,231.92158250000003
2018-03,Tampa,conventional,1.19,555.4510775
2017-11,Nashville,organic,1.6575,5.732757499999999
2015-08,LosAngeles,organic,1.578,41.32150399999999
2015-10,StLouis,organic,1.3875000000000002,5.73376
2015-04,Sacramento,conventional,1.2325,392.36966
2016-03,NewYork,conventional,1.205,1548.7075899999998
2017-06,GrandRapids,organic,2.5175,1.2625549999999999
2017-04,CincinnatiDayton,organic,1.2500000000000002,18.203732
2017-12,HarrisburgScranton,organic,1.448,18.697286
2017-07,Jacksonville,organic,2.048,2.762436
2017-10,WestTexNewMexico,organic,2.1060000000000003,11.358092000000001
2017-12,NewOrleansMobile,conventional,1.052,251.41070000000002
2017-08,Chicago,conventional,1.8549999999999998,657.9811550000001
2016-01,PhoenixTucson,conventional,0.634,1113.7291379999997
2017-09,LosAngeles,conventional,1.7075,1943.0818000000002
2015-05,Indianapolis,organic,1.356,2.691842
2017-01,SanFrancisco,organic,2.5100000000000002,18.672031999999998
2015-09,Northeast,organic,1.97,50.843575
2016-11,Northeast,organic,2.065,94.1216025
2016-01,Louisville,conventional,0.8960000000000001,104.386436
2015-03,HarrisburgScranton,conventional,1.1280000000000001,206.07667200000003
2017-11,Charlotte,organic,2.1525000000000003,8.817875
2017-08,RaleighGreensboro,organic,2.6224999999999996,12.5475275
2016-11,PhoenixTucson,organic,2.0575,8.5744375
2015-12,SanFrancisco,organic,1.9024999999999999,14.1609525
2017-04,Indianapolis,conventional,1.188,191.45298799999998
2018-03,MiamiFtLauderdale,organic,1.4050000000000002,9.644504999999999
2015-11,BaltimoreWashington,organic,1.52,8.800524
2016-03,GreatLakes,organic,1.33,114.65474499999999
2016-05,Northeast,organic,1.8380000000000003,126.430898
2015-11,Boise,conventional,1.082,56.005246
2015-03,DallasFtWorth,organic,1.334,12.017506
2016-05,RichmondNorfolk,conventional,0.962,282.843304
2016-11,NewYork,conventional,1.745,915.2648025
2016-09,CincinnatiDayton,conventional,1.0525,269.1104475
2015-04,HarrisburgScranton,conventional,1.1925,222.41812000000002
2018-01,Boston,conventional,1.2775,754.6563825000001
2017-02,Spokane,organic,1.6824999999999999,3.2171800000000004
2016-03,Sacramento,conventional,1.1575,437.0890725
2016-04,Detroit,organic,1.25,15.27526
2016-06,BaltimoreWashington,organic,1.7799999999999998,19.7200025
2017-04,HartfordSpringfield,organic,2.352,16.53186
2016-02,BaltimoreWashington,organic,1.6600000000000001,16.172259999999998
2017-12,Midsouth,conventional,1.14,3025.790426
2017-10,Portland,conventional,1.528,460.937254
2016-12,Louisville,conventional,0.9325000000000001,95.4958775
2016-10,SanDiego,organic,2.3920000000000003,10.287975999999999
2015-04,StLouis,conventional,1.32,184.19178
2017-03,StLouis,conventional,1.3125,115.67819
2017-03,RaleighGreensboro,organic,1.8025,8.064729999999999
2017-08,GrandRapids,organic,1.2025,7.0958049999999995
2016-01,Detroit,conventional,1.01,393.22827400000006
2017-12,BaltimoreWashington,conventional,1.3119999999999998,740.45628
2017-03,Spokane,conventional,0.9225000000000001,116.4751725
2016-08,Southeast,conventional,1.1225,3736.7275675
2017-02,NewOrleansMobile,conventional,0.8999999999999999,359.3033125
2017-11,Houston,organic,1.655,22.707427499999998
2016-07,PhoenixTucson,conventional,0.9039999999999999,940.718476
2015-02,CincinnatiDayton,conventional,0.915,210.1361925
2017-07,SanFrancisco,organic,2.404,12.326490000000002
2017-07,MiamiFtLauderdale,conventional,1.456,549.843564
2015-06,SanFrancisco,conventional,1.4700000000000002,693.9338325
2016-04,GrandRapids,conventional,1.0575,206.51896250000001
2017-03,GreatLakes,conventional,1.3575,3014.59023
2016-10,RichmondNorfolk,conventional,1.268,199.76046399999998
2017-04,Southeast,conventional,1.3800000000000001,3633.3419659999995
2017-05,GrandRapids,organic,2.3024999999999998,1.3701699999999999
2015-12,Plains,conventional,1.0825,1291.1439025000002
2017-09,SanFrancisco,conventional,1.7650000000000001,664.6415549999999
2018-02,Pittsburgh,conventional,1.0975000000000001,156.1789825
2016-09,SouthCarolina,conventional,1.12,355.27191750000003
2017-08,Nashville,organic,1.72,7.3475075
2016-12,Sacramento,organic,2.4375,4.149045
2016-11,Detroit,conventional,1.33,243.5131825
2015-04,Charlotte,organic,2.1100000000000003,3.787255
2017-06,HarrisburgScranton,conventional,1.5025,235.15628
2016-01,BaltimoreWashington,organic,1.514,17.661374000000002
2016-12,LosAngeles,conventional,0.8025,2648.53044
2017-07,BaltimoreWashington,organic,1.828,34.500712
2015-09,Atlanta,organic,2.0075,5.93149
2018-01,SanFrancisco,conventional,1.265,1014.6870600000001
2016-04,Indianapolis,organic,1.33,3.5555325
2016-09,RaleighGreensboro,conventional,1.3,267.1895625
2015-11,MiamiFtLauderdale,conventional,1.0759999999999998,446.74131200000005
2017-09,Nashville,conventional,1.4749999999999999,172.909075
2015-10,NewOrleansMobile,conventional,1.0075,209.50231999999997
2016-01,Houston,organic,1.364,10.442470000000002
2016-07,Sacramento,conventional,1.326,488.5611560000001
2017-05,PhoenixTucson,conventional,0.7225,1296.1783625
2018-01,SanDiego,conventional,1.23,482.8041525
2018-02,NorthernNewEngland,organic,1.51,25.46432
2017-08,GrandRapids,conventional,1.6475,132.34497749999997
2017-09,HartfordSpringfield,conventional,1.61,229.74461250000002
2016-07,Jacksonville,organic,1.8279999999999998,4.371201999999999
2016-05,Seattle,organic,1.466,49.12682000000001
2017-07,HarrisburgScranton,organic,1.7920000000000003,13.74664
2015-08,Boston,organic,2.0519999999999996,2.9442480000000004
2015-07,Tampa,organic,1.6099999999999999,1.5731199999999999
2015-10,Sacramento,conventional,1.2325,350.71996499999995
2017-01,Seattle,conventional,0.8560000000000001,844.084808
2017-08,RaleighGreensboro,conventional,1.3924999999999998,288.7709975000001
2016-09,California,conventional,1.1425,6072.141152499999
2017-06,California,conventional,1.1925,6570.653632500001
2016-12,BuffaloRochester,conventional,1.475,87.40413750000002
2015-04,Spokane,conventional,1.1175000000000002,77.5085175
2017-05,RaleighGreensboro,organic,2.5574999999999997,9.51202
2016-03,Syracuse,organic,1.715,2.5628125
2017-01,West,conventional,0.834,7536.082869999999
2017-10,Tampa,conventional,1.6320000000000001,367.11269599999997
2015-02,Charlotte,conventional,1.1124999999999998,190.672255
2015-03,Columbus,organic,1.8099999999999998,3.5434660000000004
2016-06,Midsouth,conventional,1.155,3186.7017525000006
2017-12,Atlanta,conventional,1.024,525.402674
2016-02,Orlando,organic,1.7100000000000002,3.95876
2015-09,NewOrleansMobile,conventional,1.0175,223.01417500000002
2016-06,Tampa,organic,1.4100000000000001,5.753695
2016-02,Houston,conventional,0.73,1132.5343625
2016-04,Southeast,conventional,0.9375,4258.9647425
2017-04,Chicago,organic,1.8539999999999999,55.623098
2016-01,Atlanta,conventional,0.9960000000000001,483.79386999999997
2017-08,Southeast,conventional,1.4725000000000001,3264.0269725000003
2015-05,Denver,conventional,1.144,673.440118
2016-03,Tampa,conventional,1.03,382.07748749999996
2017-10,Southeast,conventional,1.6039999999999999,3143.0027639999994
2015-02,Syracuse,conventional,1.2975,47.598637499999995
2016-09,Chicago,organic,2.065,27.16161
2015-09,SouthCarolina,conventional,1.06,297.27756
2015-05,BuffaloRochester,conventional,1.386,139.43057800000003
2015-05,Orlando,organic,1.826,2.8404380000000002
2015-07,Albany,conventional,1.1925,109.1703825
2018-02,Pittsburgh,organic,1.37,13.421367499999999
2018-03,PhoenixTucson,organic,1.5924999999999998,16.022115
2018-01,Plains,organic,1.695,62.0882925
2016-08,West,organic,1.7975,156.10801500000002
2015-08,HarrisburgScranton,organic,1.7920000000000003,2.5554200000000002
2015-04,RichmondNorfolk,conventional,1.115,225.5855975
2015-06,NorthernNewEngland,organic,1.935,8.317245000000002
2017-02,Tampa,organic,1.83,4.835965
2015-05,RichmondNorfolk,conventional,1.028,273.82465399999995
2016-02,Philadelphia,conventional,1.17,487.52392
2018-02,Columbus,conventional,0.8999999999999999,235.025355
2017-05,Sacramento,conventional,1.5375,464.1231725
2017-06,Southeast,conventional,1.325,3864.910125
2017-03,MiamiFtLauderdale,organic,2.4625,3.4776975
2017-08,Northeast,conventional,1.5975000000000001,3812.0400425
2018-01,Atlanta,organic,1.5999999999999999,16.21676
2016-11,Sacramento,conventional,1.59,278.2969425
2016-10,CincinnatiDayton,conventional,1.018,263.898572
2015-02,LosAngeles,organic,1.3,45.898885
2017-04,GreatLakes,conventional,1.3880000000000001,3310.121318
2017-09,Chicago,conventional,2.06,577.5403425000001
2016-11,Boston,conventional,1.5050000000000001,407.6777375
2017-07,Midsouth,organic,1.72,138.11717
2016-07,Midsouth,organic,1.6039999999999999,109.52932399999999
2016-10,Spokane,organic,2.1700000000000004,1.7272839999999996
2015-01,Nashville,organic,1.8199999999999998,3.6064375
2018-02,BaltimoreWashington,organic,1.5275,46.7393
2015-10,BuffaloRochester,organic,1.5475,3.49474
2017-07,Louisville,organic,1.516,4.466506000000001
2015-05,Sacramento,conventional,1.1599999999999997,467.31797199999994
2015-06,GreatLakes,conventional,1.1,3542.5177774999997
2016-04,Denver,conventional,0.8275,871.3552725
2015-11,GrandRapids,conventional,1.054,158.966438
2016-04,GreatLakes,conventional,1.0075,3495.9686275
2017-11,SouthCarolina,organic,1.605,13.333685
2015-06,StLouis,organic,1.9,3.3624625
2015-09,NewOrleansMobile,organic,1.635,2.1976175
2016-07,HarrisburgScranton,conventional,1.284,262.50718199999994
2016-08,NewYork,organic,2.2800000000000002,25.6058
2018-03,Houston,conventional,0.7225,1547.6532725
2017-07,Philadelphia,organic,1.9300000000000002,19.914566
2015-07,Jacksonville,organic,1.81,2.9950875
2017-10,RaleighGreensboro,conventional,1.614,243.56981
2017-09,Plains,organic,2.115,53.55143
2016-09,MiamiFtLauderdale,organic,1.3775000000000002,3.7044125000000006
2015-12,SouthCarolina,conventional,1.0025,238.237515
2017-09,Atlanta,conventional,1.54,424.289885
2016-12,LasVegas,organic,1.675,6.949035
2015-06,NewOrleansMobile,conventional,0.9924999999999999,276.511035
2015-01,Indianapolis,organic,1.8,1.3739875
2015-10,StLouis,conventional,1.2125,151.36076
2017-02,Philadelphia,conventional,1.3325000000000002,499.5434275
2017-04,Midsouth,organic,1.768,124.871024
2015-11,NewYork,conventional,1.1059999999999999,1411.029696
2016-01,Chicago,organic,1.598,27.937525999999995
2018-02,Seattle,organic,1.395,92.93553999999999
2016-07,Midsouth,conventional,1.254,3051.5230799999995
2016-11,Plains,organic,1.7049999999999998,47.9023825
2015-09,Louisville,organic,1.6275,1.9715225
2016-05,SouthCentral,conventional,0.736,6776.6994700000005
2018-03,Detroit,organic,1.255,40.2280425
2016-05,DallasFtWorth,conventional,0.7219999999999999,1401.900888
2016-08,RichmondNorfolk,organic,1.41,9.751987499999998
2015-01,Spokane,organic,1.4449999999999998,4.5600625
2015-01,Northeast,conventional,1.24,3280.1497249999998
2015-04,HartfordSpringfield,conventional,1.3225,261.60693749999996
2015-08,Midsouth,organic,1.6920000000000002,72.81550800000001
2016-02,Roanoke,conventional,0.9450000000000001,152.3171175
2016-11,Denver,conventional,1.2675,548.6326425000001
2017-03,PhoenixTucson,conventional,0.6425,1322.6862374999998
2018-01,Tampa,conventional,1.2850000000000001,492.2475325
2017-08,Denver,conventional,1.2974999999999999,762.1199975000001
2015-10,BuffaloRochester,conventional,1.32,103.423155
2017-03,SanFrancisco,organic,2.8825,19.44053
2017-10,CincinnatiDayton,conventional,1.748,190.10613999999998
2016-06,Southeast,conventional,1.0025000000000002,4060.5896150000003
2017-08,NorthernNewEngland,organic,1.685,16.6129925
2016-10,BuffaloRochester,conventional,1.466,116.05839999999999
2015-04,Plains,organic,1.8650000000000002,31.782057500000004
2015-10,RichmondNorfolk,conventional,1.0175,197.6475225
2017-01,HartfordSpringfield,organic,2.434,10.411423999999998
2015-08,Plains,conventional,1.108,1627.90439
2016-03,Northeast,organic,1.785,109.0910775
2017-02,West,conventional,0.79,8161.2869875
2016-08,California,conventional,1.07,6421.8659474999995
2016-07,GrandRapids,organic,1.8380000000000003,1.635102
2017-10,Tampa,organic,2.1700000000000004,5.732410000000001
2015-10,BaltimoreWashington,conventional,1.175,743.3749975000001
2015-11,Chicago,organic,1.5859999999999999,24.544196
2016-07,BuffaloRochester,conventional,1.3479999999999999,143.68922000000003
2015-07,Columbus,organic,1.2725,5.2026325
2016-03,BaltimoreWashington,organic,1.5525,18.507485
2015-10,Boston,organic,1.2675,7.83553
2016-01,Boise,conventional,0.892,86.11257
2016-01,Louisville,organic,1.6620000000000001,1.396446
2017-11,SanDiego,organic,2.0175,12.9648275
2015-11,Pittsburgh,conventional,1.178,77.54145600000001
2017-01,Charlotte,conventional,1.274,218.930418
2015-11,Roanoke,organic,1.4620000000000002,4.243357999999999
2016-10,Boise,conventional,1.106,79.74785800000001
2015-12,Roanoke,conventional,0.9949999999999999,96.5435025
2015-10,SanDiego,organic,1.7925,8.1757425
2018-01,Indianapolis,organic,1.45,10.491884999999998
2015-09,GreatLakes,organic,1.655,81.3945625
2015-08,Nashville,organic,1.414,7.519253999999999
2015-11,SanFrancisco,organic,2.1260000000000003,16.024352000000004
2015-08,SanDiego,conventional,1.068,519.176662
2016-11,West,organic,1.7075,160.34669999999997
2017-11,Philadelphia,organic,1.7175,22.965225000000004
2017-10,BuffaloRochester,organic,1.3519999999999999,12.55184
2016-06,SouthCentral,conventional,0.865,6149.6212775
2017-04,Albany,organic,1.8579999999999999,2.7446799999999993
2016-08,LasVegas,conventional,1.0550000000000002,299.5501825
2015-10,Chicago,conventional,1.1325,690.5099124999999
2016-05,MiamiFtLauderdale,conventional,0.982,793.782706
2016-12,RichmondNorfolk,conventional,1.1575,180.16994499999998
2015-03,Nashville,organic,1.73,3.993808
2016-06,Roanoke,conventional,0.9924999999999999,150.788335
2015-12,BuffaloRochester,organic,1.4975,4.30514
2017-05,RichmondNorfolk,conventional,1.1675,295.4264275
2016-01,SanDiego,organic,1.3800000000000001,12.507932
2017-02,California,conventional,0.84,7653.057877499999
2015-01,Portland,organic,1.2725,39.7029025
2015-08,PhoenixTucson,conventional,0.75,989.1270560000002
2016-05,GreatLakes,conventional,0.968,4043.450514
2017-02,Louisville,organic,0.8725,5.8626475000000005
2018-01,GrandRapids,conventional,1.3849999999999998,203.608075
2017-04,Denver,organic,0.966,61.471164
2017-10,HartfordSpringfield,conventional,1.562,239.47647599999996
2017-09,Charlotte,conventional,1.6675,192.0236375
2015-09,Sacramento,conventional,1.245,388.7780125
2015-05,Tampa,conventional,1.1139999999999999,370.818666
2016-03,California,organic,1.4025,188.92713500000002
2015-06,Albany,organic,2.0174999999999996,1.335955
2015-07,California,organic,1.8225,113.02939749999999
2017-06,Columbus,conventional,0.9375,231.4571975
2016-08,Chicago,organic,2.0975,28.3163175
2017-11,Chicago,organic,1.8825,32.6112125
2015-07,NorthernNewEngland,organic,1.9525000000000001,8.704865
2017-12,Roanoke,conventional,1.004,152.162102
2015-02,Plains,organic,1.6375,39.220055
2016-08,HarrisburgScranton,organic,1.6475,5.10639
2017-06,NewYork,organic,2.18,107.335705
2016-06,GrandRapids,organic,1.46,3.03904
2015-11,RaleighGreensboro,organic,1.748,4.450425999999999
2017-09,California,conventional,1.705,4283.47685
2016-03,West,conventional,0.7925,6912.117470000001
2017-11,Atlanta,organic,1.735,11.483184999999999
2016-10,Houston,organic,1.0859999999999999,38.102834
2015-07,Midsouth,organic,1.5375,70.5519825
2016-07,LosAngeles,organic,1.206,116.54495
2016-11,SouthCentral,conventional,1.0650000000000002,4163.6648675
2016-11,SanDiego,conventional,1.345,352.02554499999997
2016-01,Syracuse,organic,1.6300000000000001,1.4977719999999999
2015-07,Midsouth,conventional,1.1375,2845.6478525
2017-10,Roanoke,organic,1.65,9.383342
2018-02,Sacramento,organic,1.7575,8.6282225
2018-02,GrandRapids,conventional,1.2674999999999998,232.16936249999998
2017-03,Houston,organic,0.9025,50.997330000000005
2017-07,Roanoke,conventional,1.1720000000000002,147.688086
2016-04,SanDiego,conventional,0.8175,590.4118025
2017-10,HartfordSpringfield,organic,1.862,16.577056
2016-09,California,organic,1.7475,157.24268
2016-04,Portland,conventional,0.7875,779.94069
2015-08,Chicago,conventional,1.2,767.093372
2017-02,Indianapolis,organic,1.1600000000000001,4.6128800000000005
2016-10,WestTexNewMexico,organic,2.582,5.4780120000000005
2017-09,RichmondNorfolk,conventional,1.455,201.9536775
2016-11,Chicago,conventional,1.5299999999999998,522.4248575
2017-05,Orlando,conventional,1.3499999999999999,397.556115
2016-02,RaleighGreensboro,organic,1.65,4.402002500000001
2017-11,MiamiFtLauderdale,organic,1.8,6.21059
2016-12,Tampa,organic,1.3125,5.7157675
2017-11,SanFrancisco,organic,2.0599999999999996,18.220074999999998
2015-09,Columbus,conventional,1.02,153.98898
2017-05,Orlando,organic,1.8075,7.811957499999999
2015-04,Midsouth,organic,1.5375,77.96886249999999
2015-05,BaltimoreWashington,organic,1.6320000000000001,16.609854
2016-03,GrandRapids,organic,1.3225000000000002,2.8754375
2015-08,Orlando,organic,1.9120000000000001,4.267708
2016-04,Roanoke,conventional,0.935,140.432695
2015-06,Southeast,conventional,1.0625,3517.5951
2016-06,Detroit,organic,1.0675,25.1677325
2015-08,HartfordSpringfield,conventional,1.1600000000000001,324.067094
2015-02,RaleighGreensboro,organic,1.7449999999999999,4.6120925
2017-11,Boise,organic,1.8825,2.08999
2015-02,DallasFtWorth,conventional,0.7300000000000001,1183.9286225
2015-01,Detroit,conventional,1.095,317.74326
2016-10,Seattle,conventional,1.1720000000000002,616.0073400000001
2015-06,CincinnatiDayton,conventional,1.0375,233.130805
2017-12,SanDiego,organic,1.8399999999999999,14.047194
2017-07,Chicago,organic,1.916,37.712164
2017-02,StLouis,organic,1.1600000000000001,7.9068325
2017-01,SanDiego,organic,1.5459999999999998,14.628174
2017-04,Orlando,conventional,1.446,348.120968
2016-06,Philadelphia,conventional,1.395,444.35565749999995
2018-02,Atlanta,organic,1.57,13.314587500000002
2018-03,BaltimoreWashington,conventional,1.25,990.6586175000001
2015-10,Jacksonville,organic,2.1,2.1678175
2016-01,Sacramento,conventional,1.078,445.43186399999996
2016-08,Sacramento,organic,2.145,7.1261075
2016-04,PhoenixTucson,organic,1.3875,19.773752499999997
2015-06,HarrisburgScranton,organic,1.855,3.36058
2017-07,Spokane,organic,2.4699999999999998,3.623614
2017-06,PhoenixTucson,organic,1.9324999999999999,10.290592499999999
2016-10,Portland,organic,1.73,17.181742000000003
2015-04,Southeast,organic,1.7475,31.900340000000003
2015-01,HartfordSpringfield,organic,2.29,3.1842475000000006
2016-11,RaleighGreensboro,conventional,1.5125,196.46082
2018-01,HarrisburgScranton,organic,1.51,20.6502
2015-08,SouthCarolina,organic,1.948,4.248906
2016-12,Albany,organic,1.9149999999999998,1.6097800000000002
2016-03,MiamiFtLauderdale,conventional,1.085,556.065355
2017-10,California,organic,2.072,126.864006
2017-02,Northeast,organic,1.7425000000000002,272.4302325
2016-06,Albany,conventional,1.4425,118.28894749999999
2016-10,Boston,organic,1.488,9.38968
2015-12,SouthCentral,organic,1.43,55.061159999999994
2016-04,LasVegas,organic,1.2925,16.3997025
2015-07,Spokane,conventional,1.1524999999999999,81.49261750000001
2016-10,Louisville,organic,1.408,2.711864
2015-08,Seattle,organic,1.8359999999999999,37.087372
2016-12,WestTexNewMexico,organic,1.5025000000000002,12.9778925
2017-10,Boston,conventional,1.558,450.49291
2017-03,Detroit,conventional,1.3425,293.1513225
2016-09,SouthCarolina,organic,1.6675,10.252900000000002
2017-10,Charlotte,conventional,1.672,177.21151
2015-05,Detroit,conventional,1.048,385.67595199999994
2015-09,Syracuse,organic,1.6524999999999999,1.3083924999999998
2017-06,GreatLakes,conventional,1.2175,3992.70909
2016-10,Orlando,organic,1.7600000000000002,3.5738059999999994
2015-01,Southeast,organic,1.795,25.151460000000004
2016-03,BuffaloRochester,organic,1.7025,5.1151725
2016-02,Syracuse,conventional,1.2925000000000002,71.6076875
2017-09,Tampa,conventional,1.8175,284.9341375
2016-12,WestTexNewMexico,conventional,0.7825000000000001,783.6019650000001
2016-02,Boston,conventional,1.0625,659.2798425
2017-12,Charlotte,conventional,1.1600000000000001,243.35786000000002
2016-05,DallasFtWorth,organic,1.0379999999999998,25.42847
2015-06,Northeast,organic,2.0,57.127157499999996
2018-03,SanFrancisco,conventional,1.21,984.054395
2016-05,Seattle,conventional,0.842,841.4975519999999
2018-03,Boise,organic,1.8125,3.0244375
2016-08,Chicago,conventional,1.645,630.1430849999999
2017-02,SouthCarolina,organic,1.3399999999999999,11.26627
2017-05,Charlotte,conventional,1.4425000000000001,248.34602749999996
2015-11,Plains,organic,1.6940000000000002,29.883086
2016-04,Columbus,organic,1.3425,8.2721775
2016-04,Boston,organic,1.6825,14.690705
2018-01,WestTexNewMexico,conventional,0.8674999999999999,952.30512
2017-11,RichmondNorfolk,conventional,1.2199999999999998,200.4413425
2017-11,StLouis,conventional,1.3475,143.3466125
2015-03,Charlotte,conventional,1.2079999999999997,176.228344
2016-08,RaleighGreensboro,conventional,1.29,284.1748225
2015-08,Roanoke,conventional,1.1039999999999999,116.47285000000001
2017-01,Plains,conventional,1.018,2041.575738
2016-10,Plains,conventional,1.4680000000000002,1240.6523459999999
2017-05,CincinnatiDayton,conventional,0.83,354.16895750000003
2015-08,HartfordSpringfield,organic,2.3520000000000003,3.4154780000000002
2016-10,SouthCentral,conventional,1.064,4720.32655
2015-05,MiamiFtLauderdale,organic,1.6800000000000002,2.697258
2016-04,Louisville,organic,1.365,2.354695
2018-01,MiamiFtLauderdale,conventional,1.3175,712.9659275000001
2016-08,NewOrleansMobile,conventional,1.075,294.11609999999996
2015-08,NewOrleansMobile,conventional,1.03,249.832588
2017-05,NorthernNewEngland,conventional,1.4900000000000002,443.4324249999999
2016-03,Spokane,conventional,0.9175000000000001,97.61856249999998
2017-06,PhoenixTucson,conventional,0.7275,1292.443415
2016-01,Houston,conventional,0.82,1045.374216
2015-01,PhoenixTucson,organic,1.3450000000000002,13.608324999999999
2017-05,Syracuse,organic,2.0675,3.6327699999999994
2017-11,Midsouth,organic,1.81,123.87418000000001
2015-03,SanFrancisco,organic,1.42,28.157336
2015-03,Sacramento,organic,1.522,16.386388
2015-04,Louisville,conventional,1.0675,81.3909925
2015-05,Albany,organic,1.9419999999999997,1.835668
2015-11,Plains,conventional,1.108,1262.360976
2015-02,RichmondNorfolk,organic,1.5575,4.0609525
2017-08,Orlando,organic,2.1125,6.394100000000001
2015-12,BuffaloRochester,conventional,1.3250000000000002,98.50791000000001
2017-09,Boston,organic,1.655,27.5641775
2016-04,California,conventional,0.91,6475.260050000001
2016-09,SanFrancisco,organic,2.3725,23.440645
2016-05,Plains,organic,1.642,47.78279799999999
2017-12,SouthCarolina,organic,1.438,13.642265999999998
2016-10,SouthCarolina,organic,1.6299999999999997,9.285746
2016-09,Portland,organic,1.3975,30.454025
2016-02,LasVegas,conventional,0.8049999999999999,365.795165
2016-04,Portland,organic,1.3225,43.67088
2017-09,Spokane,organic,2.92,2.6885149999999998
2016-09,GreatLakes,organic,1.515,124.8593325
2015-08,Northeast,organic,2.004,52.584430000000005
2015-11,SouthCarolina,organic,1.782,3.807768
2016-04,HarrisburgScranton,conventional,1.08,241.27291999999997
2015-02,Spokane,organic,1.4324999999999999,5.3344875
2015-06,LasVegas,conventional,0.9525,339.33516
2016-01,Nashville,organic,1.444,5.712124
2015-10,SouthCentral,conventional,0.85,5009.3391950000005
2015-10,SanDiego,conventional,1.0375,438.1444625
2017-10,Roanoke,conventional,1.492,114.67971200000001
2015-12,Syracuse,conventional,1.3025,45.6816675
2015-11,GrandRapids,organic,1.642,1.606802
2017-04,Albany,conventional,1.45,100.559552
2015-03,Nashville,conventional,1.046,154.99964400000002
2015-03,Southeast,conventional,1.1079999999999999,3060.895294
2017-06,RaleighGreensboro,organic,2.0675,10.885227500000001
2016-06,NewYork,conventional,1.4025,1481.9966775000003
2016-05,Southeast,organic,1.452,60.074614000000004
2016-05,Southeast,conventional,0.8800000000000001,4862.883908
2015-03,NorthernNewEngland,organic,1.8739999999999999,6.762935999999999
2017-05,Midsouth,organic,1.8824999999999998,122.59516500000001
